,budget,genre,gross,name,runtime,score,votes,Profit
6235,12600000,Crime,10724389,The Drop,106,7.1,119833,-1875611
6236,11000000,Drama,50474843,If I Stay,107,6.8,95609,39474843
6237,145000000,Animation,177002924,How to Train Your Dragon 2,102,7.8,243596,32002924
6238,0,Comedy,37047,Before We Go,95,6.9,34243,37047
6239,5000000,Mystery,322600,The Guest,100,6.7,73747,-4677400
6240,125000000,Action,191204754,Teenage Mutant Ninja Turtles,101,5.8,181678,66204754
6241,70000000,Action,18848538,The Legend of Hercules,100,4.2,47597,-51151462
6242,30000000,Action,7791146,Vampire Academy,104,5.6,45199,-22208854
6243,100000000,Drama,23022309,Transcendence,119,6.3,189106,-76977691
6244,0,Drama,334658,I Origins,106,7.3,90264,334658
6245,24000000,Biography,12096300,Foxcatcher,134,7.0,117034,-11903700
6246,13000000,Comedy,44134898,St. Vincent,102,7.3,82653,31134898
6247,14000000,Mystery,5981749,El penthouse,108,6.3,40462,-8018251
6248,25000000,Crime,33631221,The Gambler,111,6.0,53990,8631221
6249,8000000,Comedy,26049082,That Awkward Moment,94,6.2,83613,18049082
6250,10000000,Biography,14479776,Big Eyes,106,7.0,66972,4479776
6251,9000000,Action,71962800,12 horas para sobrevivir,103,6.5,110032,62962800
6252,50000000,Action,92168600,Non-Stop,106,7.0,216312,42168600
6253,50000000,Action,47602194,Into the Storm,89,5.8,57376,-2397806
6254,50000000,Crime,47119388,The Judge,141,7.4,150371,-2880612
6255,35000000,Adventure,86208010,Dumb and Dumber To,109,5.7,107048,51208010
6256,0,Comedy,39751,Walk of Shame,95,6.0,44493,39751
6257,5000000,Horror,21197315,"As Above, So Below",93,6.2,57343,16197315
6258,17000000,Comedy,82390774,Let's Be Cops,104,6.5,114845,65390774
6259,42000000,Comedy,54445357,Horrible Bosses 2,108,6.3,129349,12445357
6260,20000000,Crime,5740310,A Most Violent Year,125,7.0,52607,-14259690
6261,19800000,Comedy,34290142,This Is Where I Leave You,103,6.6,59852,14490142
6262,30000000,Horror,30577122,Deliver Us from Evil,118,6.2,58772,577122
6263,60000000,Drama,22451,Winter's Tale,118,6.2,45005,-59977549
6264,22000000,Drama,2963012,Before I Go to Sleep,92,6.3,56415,-19036988
6265,20000000,Drama,23393765,Endless Love,104,6.3,34658,3393765
6266,16800000,Comedy,10506939,Magic in the Moonlight,97,6.6,53136,-6293061
6267,30000000,Drama,176305,Serena,109,5.4,20668,-29823695
6268,28000000,Action,30697999,3 Days to Kill,117,6.2,75138,2697999
6269,22000000,Comedy,54240821,The Hundred-Foot Journey,122,7.3,61319,32240821
6270,28000000,Crime,26307600,A Walk Among the Tombstones,114,6.5,95753,-1692400
6271,0,Drama,3492754,Mommy,139,8.1,35841,3492754
6272,0,Drama,139511,A Brilliant Young Mind,111,7.2,22615,139511
6273,5000000,Drama,18754371,Still Alice,101,7.5,101773,13754371
6274,70000000,Drama,78031620,The Monuments Men,118,6.1,109977,8031620
6275,0,Horror,1168902,Goodnight Mommy,99,6.7,29190,1168902
6276,0,Drama,551609,A Little Chaos,112,6.5,15294,551609
6277,4000000,Sci-Fi,600896,The Signal,97,6.1,53291,-3399104
6278,55000000,Animation,76223578,Paddington,95,7.2,56480,21223578
6279,7000000,Drama,1873547,Cake,102,6.4,30337,-5126453
6280,4500000,Action,2625803,The Raid 2,150,8.0,93993,-1874197
6281,5000000,Horror,50856010,Ouija,89,4.5,39099,45856010
6282,65000000,Action,19075290,"I, Frankenstein",92,5.1,70705,-45924710
6283,20000000,Biography,52076908,Selma,128,7.5,69760,32076908
6284,0,Comedy,88460,Enredos en Broadway,93,6.1,19802,88460
6285,0,Comedy,644906,Frank,95,7.0,62768,644906
6286,0,Comedy,1358561,Fuerza mayor,120,7.3,34232,1358561
6287,16000000,Drama,2428883,The Homesman,122,6.6,24489,-13571117
6288,19000000,Biography,2436062,Pawn Sacrifice,115,7.0,29268,-16563938
6289,0,Romance,506067,The Two Faces of January,96,6.2,24842,506067
6290,16000000,Action,13998282,Left Behind,110,3.1,28203,-2001718
6291,0,Comedy,8163,Zombeavers,77,4.8,12863,8163
6292,0,Comedy,15600,Two Night Stand,86,6.4,52628,15600
6293,15000000,Crime,17237244,A Most Wanted Man,122,6.8,62647,2237244
6294,0,Comedy,10616104,PK,153,8.2,111073,10616104
6295,0,Comedy,116400,5 to 7,95,7.1,13188,116400
6296,0,Drama,5000,La salvación,92,6.7,29077,5000
6297,0,Drama,80015,Heaven Knows What,97,6.5,2884,80015
6298,0,Adventure,1121961,Héctor y el secreto de la felicidad,120,7.0,37553,1121961
6299,10000000,Biography,12547189,Love & Mercy,121,7.4,28639,2547189
6300,132000000,Animation,83348920,Penguins of Madagascar,92,6.7,66287,-48651080
6301,0,Adventure,1171559,Black Sea,114,6.4,28336,1171559
6302,35000000,Action,10508518,Sabotage,109,5.7,51146,-24491482
6303,15000000,Comedy,347648,Mapa a las estrellas,111,6.2,31631,-14652352
6304,5000000,Biography,2450846,Kill the Messenger,112,7.0,36607,-2549154
6305,25000000,Drama,28831145,Draft Day,110,6.8,43430,3831145
6306,0,Drama,1092800,Leviathan,140,7.6,36668,1092800
6307,100000,Drama,511635,The One I Love,91,7.1,27078,411635
6308,16000000,Comedy,461162,"Men, Women & Children",119,6.7,25383,-15538838
6309,10000000,Comedy,7574066,While We're Young,97,6.3,35437,-2425934
6310,0,Comedy,55749,Cooties,88,5.7,17646,55749
6311,2000000,Drama,60755732,God's Not Dead,100,4.8,34760,58755732
6312,45000000,Drama,14904384,Step Up All In,112,6.0,27883,-30095616
6313,145000000,Animation,111506430,Mr. Peabody & Sherman,92,6.8,52421,-33493570
6314,0,Animation,857522,Song of the Sea,93,8.1,35135,857522
6315,28000000,Action,20285518,Fortaleza prohibida,90,5.7,34795,-7714482
6316,6000000,Crime,3319109,Veronica Mars,107,6.8,44057,-2680891
6317,0,Drama,3593460,Calvary,102,7.4,47249,3593460
6318,28000000,Comedy,66954149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81,6.2,33226,38954149
6319,22500000,Drama,4190530,Promesa de Vida,111,7.1,60858,-18309470
6320,15000000,Action,24984868,The November Man,108,6.3,54875,9984868
6321,0,Drama,316842,Good Kill,102,6.4,18732,316842
6322,2000000,Drama,43282,Lost River,95,5.8,13654,-1956718
6323,42000000,Animation,64251541,Locos por las nueces,85,5.8,21922,22251541
6324,17000000,Crime,106869,Escobar,120,6.6,16839,-16893131
6325,0,Action,1268760,'71,99,7.2,40959,1268760
6326,0,Drama,33518,Una Señal En La Tormenta,91,6.4,23303,33518
6327,5000000,Drama,17382982,Addicted,106,5.2,6772,12382982
6328,103000000,Animation,131538435,Rio 2,101,6.3,64550,28538435
6329,40000000,Biography,47034272,Jersey Boys,134,6.8,27637,7034272
6330,6000000,Comedy,3588432,Wish I Was Here,106,6.7,32275,-2411568
6331,0,Comedy,4404154,Dear White People,108,6.2,22518,4404154
6332,20000000,Comedy,84525432,Tammy,97,4.9,40108,64525432
6333,0,Drama,1811138,Las nubes de María,124,6.7,21703,1811138
6334,500000,Comedy,2783970,Saving Christmas,79,1.5,13059,2283970
6335,0,Comedy,137945,The Last Five Years,94,5.9,7557,137945
6336,25000000,Action,134938200,Ride Along,99,6.2,84906,109938200
6337,0,Drama,1436243,"Two Days, One Night",95,7.4,37159,1436243
6338,5000000,Comedy,440338,Laggies,99,6.4,34852,-4559662
6339,60000000,Animation,50837305,The Boxtrolls,96,6.8,46486,-9162695
6340,2400000,Comedy,80315,Life After Beth,89,5.6,15603,-2319685
6341,7000000,Drama,14618727,Beyond the Lights,116,6.9,12718,7618727
6342,0,Comedy,18238,The Little Death,96,7.1,21390,18238
6343,0,Action,23840,Kill Me Three Times,90,5.9,16116,23840
6344,12000000,Comedy,25277561,Top Five,102,6.4,23426,13277561
6345,0,Comedy,8129,Just Before I Go,95,6.4,15177,8129
6346,0,Crime,414623,Cold in July,109,6.8,28879,414623
6347,20000000,Drama,2716989,Una buena mentira,110,7.4,22783,-17283011
6348,0,Comedy,48949,Spring,109,6.7,17373,48949
6349,25000000,Biography,36447959,Million Dollar Arm,124,7.0,38459,11447959
6350,1000000,Drama,9837,Camp X-Ray,117,7.0,33542,-990163
6351,0,Action,16909,Big Game,90,5.4,24225,16909
6352,18000000,Comedy,15155772,And So It Goes,94,5.8,10327,-2844228
6353,0,Crime,48817,The Bag Man,108,5.3,14377,48817
6354,0,Comedy,49284,In Order of Disappearance,116,7.2,15045,49284
6355,8500000,Action,1109199,The Rover,103,6.4,36879,-7390801
6356,5000000,Comedy,10429707,Moms' Night Out,98,5.4,11445,5429707
6357,0,Drama,27166,The Keeping Room,95,6.0,4650,27166
6358,24000000,Comedy,65182182,Think Like a Man Too,106,5.8,16706,41182182
6359,12500000,Comedy,48637684,About Last Night,100,6.1,18519,36137684
6360,1000000,Drama,32630,The Duke of Burgundy,104,6.6,8925,-967370
6361,5000000,Biography,5565,Kid Cannabis,110,6.4,8218,-4994435
6362,15000000,Drama,26496583,The Woman in Black 2: Angel of Death,98,4.9,22255,11496583
6363,5000000,Comedy,37440,Rudderless,105,7.5,14913,-4962560
6364,50000000,Adventure,51183113,Muppets Most Wanted,107,6.4,26380,1183113
6365,13000000,Adventure,38916903,Earth to Echo,91,5.8,16757,25916903
6366,0,Adventure,10230,Trash,114,7.2,16903,10230
6367,13200000,Crime,52543632,No Good Deed,84,5.6,14236,39343632
6368,15000000,Drama,30127963,When the Game Stands Tall,115,6.7,13653,15127963
6369,0,Crime,150564,The Tribe,126,7.1,8036,150564
6370,4000000,Horror,9134,13 Sins,93,6.3,26332,-3990866
6371,12000000,Biography,91443253,Heaven Is for Real,99,5.8,22482,79443253
6372,0,Animation,765127,El recuerdo de Marnie,103,7.8,18970,765127
6373,5000000,Comedy,72273,Better Living Through Chemistry,91,6.3,12284,-4927727
6374,4000000,Comedy,17329486,A Haunted House 2,86,4.7,16194,13329486
6375,6000000,Comedy,11766,Barefoot,90,6.6,19248,-5988234
6376,3000000,Drama,585640,The Disappearance of Eleanor Rigby: Them,123,6.3,9569,-2414360
6377,200000,Horror,8496112,The Quiet Ones,98,5.1,16654,8296112
6378,1000000,Crime,104401,God's Pocket,88,6.1,9072,-895599
6379,0,Comedy,13093,A Long Way Down,96,6.4,27014,13093
6380,245000000,Action,936662225,Star Wars: The Force Awakens,136,8.1,687192,691662225
6381,150000000,Action,153636354,Mad Max: Fury Road,120,8.1,661575,3636354
6382,44000000,Crime,54117416,The Hateful Eight,167,7.8,360020,10117416
6383,110000000,Action,155190832,San Andreas,114,6.1,167250,45190832
6384,30000000,Action,46889293,Sicario,121,7.6,257207,16889293
6385,40000000,Drama,166167230,Fifty Shades of Grey,125,4.1,250086,126167230
6386,155000000,Action,89760956,Terminator Genisys,126,6.5,212532,-65239044
6387,135000000,Adventure,183637894,Revenant: El Renacido,156,8.0,522384,48637894
6388,108000000,Adventure,228433663,The Martian,144,8.0,579946,120433663
6389,61000000,Action,81670090,Maze Runner: The Scorch Trials,131,6.3,166404,20670090
6390,245000000,Action,200074175,Spectre,148,6.8,318152,-44925825
6391,150000000,Action,652270625,Jurassic World,124,7.0,469200,502270625
6392,3500000,Horror,25138292,The Witch,92,6.8,111384,21638292
6393,13000000,Drama,14677654,La habitación,118,8.2,241695,1677654
6394,95000000,Drama,201151353,Cinderella,105,7.0,121576,106151353
6395,28000000,Biography,70259870,The Big Short,130,7.8,260244,42259870
6396,30000000,Biography,1872994,Legend,132,7.0,115765,-28127006
6397,65000000,Action,110825712,Spy,119,7.0,193925,45825712
6398,250000000,Action,459005868,Avengers: Age of Ultron,141,7.4,537832,209005868
6399,190000000,Action,93436322,Tomorrowland,130,6.5,147385,-96563678
6400,75000000,Action,45445109,The Man from U.N.C.L.E.,116,7.3,212440,-29554891
6401,15000000,Biography,12706393,The Danish Girl,119,7.1,117432,-2293607
6402,175000000,Animation,356461711,Inside Out,95,8.2,439792,181461711
6403,176000000,Action,47387723,Jupiter Ascending,127,5.3,153531,-128612277
6404,2500000,Drama,36336,Knock Knock,99,4.9,56938,-2463664
6405,20000000,Crime,45055776,Spotlight,128,8.1,287421,25055776
6406,11800000,Drama,12711491,Carol,118,7.2,81966,911491
6407,150000000,Action,195042377,Misión: imposible 5 - Nación secreta,131,7.4,265527,45042377
6408,190000000,Action,353007020,Furious 7,137,7.2,309837,163007020
6409,0,Comedy,8699235,La langosta,119,7.1,131840,8699235
6410,29000000,Comedy,184296230,Pitch Perfect 2,115,6.4,112447,155296230
6411,20000000,Comedy,13650738,Burnt,101,6.6,80803,-6349262
6412,55000000,Action,43482270,Everest,121,7.1,160640,-11517730
6413,130000000,Action,180202163,Ant-Man,117,7.3,388417,50202163
6414,28000000,Biography,161197785,Straight Outta Compton,147,7.9,146861,133197785
6415,160000000,Action,281723902,The Hunger Games: Mockingjay - Part 2,137,6.6,212989,121723902
6416,5000000,Horror,65206105,The Visit,94,6.2,86781,60206105
6417,25000000,Drama,42478175,The Age of Adaline,112,7.2,118727,17478175
6418,53000000,Biography,62575678,Black Mass,123,6.9,140407,9575678
6419,55000000,Drama,31056945,Crimson Peak,119,6.5,102529,-23943055
6420,30000000,Drama,52421953,Revancha,124,7.4,176502,22421953
6421,0,Drama,231703,The Invitation,100,6.7,46822,231703
6422,0,Comedy,2021399,The Dressmaker,119,7.1,36647,2021399
6423,35000000,Drama,109767581,Creed,133,7.6,182827,74767581
6424,110000000,Action,130179072,Insurgent,119,6.3,178165,20179072
6425,35000000,Action,22464430,Hitman: Agent 47,96,5.7,72970,-12535570
6426,8500000,Comedy,34017854,The DUFF,101,6.5,60469,25517854
6427,35000000,Comedy,110212700,Esta chica es un desastre,125,6.3,110244,75212700
6428,5000000,Drama,43771291,The Gift,108,7.1,103554,38771291
6429,105000000,Action,28782481,Punto de quiebre,114,5.3,46887,-76217519
6430,80000000,Animation,169700110,Hotel Transylvania 2,89,6.7,73328,89700110
6431,50000000,Comedy,150357137,Daddy's Home,96,6.1,72842,100357137
6432,0,Biography,643557,The Stanford Prison Experiment,122,6.9,23757,643557
6433,40000000,Drama,72313754,Bridge of Spies,142,7.6,227862,32313754
6434,30000000,Biography,17750583,Steve Jobs,122,7.2,121579,-12249417
6435,31000000,Adventure,58884188,Vacation,99,6.1,77487,27884188
6436,90000000,Action,27367660,The Last Witch Hunter,106,6.0,74795,-62632340
6437,120000000,Action,56117548,Fantastic Four,100,4.3,125934,-63882452
6438,50100000,Comedy,53862963,Focus,105,6.6,171771,3762963
6439,35000000,Comedy,75764672,The Intern,121,7.1,166416,40764672
6440,49000000,Action,31569268,Chappie,120,6.9,194639,-17430732
6441,11000000,Drama,38317535,Brooklyn,117,7.5,99195,27317535
6442,74000000,Animation,336045770,Minions,91,6.4,169228,262045770
6443,37000000,Comedy,20991497,Aloha,105,5.4,46828,-16008503
6444,10000000,Comedy,1978592,Demolition,101,7.0,64109,-8021408
6445,14800000,Comedy,66013057,Magic Mike XXL,115,5.6,44006,51213057
6446,5000000,Crime,3219029,Green Room,95,7.0,69349,-1780971
6447,34000000,Drama,37432299,The Longest Ride,123,7.1,61182,3432299
6448,100000000,Action,25020758,In the Heart of the Sea,122,6.9,94603,-74979242
6449,60000000,Biography,56451232,Joy,124,6.6,102242,-3548768
6450,88000000,Action,78747585,Pixels,105,5.6,106004,-9252415
6451,12000000,Drama,32000304,Paper Towns,109,6.3,76635,20000304
6452,35000000,Biography,34531832,Concussion,123,7.1,64629,-468168
6453,40000000,Comedy,90411453,Get Hard,100,6.0,98662,50411453
6454,68000000,Comedy,81476385,Ted 2,115,6.3,143077,13476385
6455,2000000,Drama,1477002,The Diary of a Teenage Girl,102,6.9,22916,-522998
6456,58000000,Adventure,80080379,Goosebumps,103,6.3,59906,22080379
6457,2000000,Action,9244565,Hardcore: Misión extrema,96,6.7,65051,7244565
6458,0,Comedy,2698509,Youth,124,7.3,55177,2698509
6459,15000000,Action,3635292,Scouts Guide to the Zombie Apocalypse,93,6.3,33629,-11364708
6460,50000000,Crime,1206135,Crimenes ocultos,137,6.5,50379,-48793865
6461,150000000,Adventure,35088320,Pan,111,5.8,49650,-114911680
6462,15000000,Drama,1108247,Macbeth,113,6.7,43481,-13891753
6463,0,Drama,558402,Knight of Cups,118,5.7,18771,558402
6464,10000000,Horror,52218558,La noche del demonio: Capitulo 3,97,6.1,67298,42218558
6465,0,Drama,434640,Bajo la arena,100,7.8,17582,434640
6466,16200000,Action,27285953,No Escape,103,6.8,61262,11085953
6467,26000000,Action,12276810,Self/less,117,6.5,70564,-13723190
6468,8000000,Action,25369,Mr. Right,95,6.3,33496,-7974631
6469,0,Comedy,814775,Sleeping with Other People,101,6.5,29326,814775
6470,0,Comedy,3358518,Un hombre gruñón,116,7.7,25808,3358518
6471,19500000,Crime,20180155,Secret in Their Eyes,111,6.2,29254,680155
6472,25000000,Adventure,43035725,The Night Before,101,6.4,45947,18035725
6473,200000000,Animation,123087120,The Good Dinosaur,93,6.7,80711,-76912880
6474,0,Crime,54734,Regression,106,5.7,28090,54734
6475,135000000,Animation,177397510,Home,94,6.7,79374,42397510
6476,35000000,Adventure,10137502,The Walk,123,7.3,97203,-24862498
6477,40000000,Drama,5775076,Victor Frankenstein,110,6.0,40525,-34224924
6478,0,Horror,19980,The Blackcoat's Daughter,93,5.8,6768,19980
6479,15000000,Comedy,42592530,Krampus,98,6.2,44393,27592530
6480,8000000,Comedy,6743776,Me and Earl and the Dying Girl,105,7.8,96689,-1256224
6481,0,Drama,343139,High-Rise,119,5.7,28067,343139
6482,25000000,Action,1512815,Jane Got a Gun,98,5.9,15689,-23487185
6483,25000000,Action,16027866,El transportador recargado,96,5.1,32420,-8972134
6484,30000000,Comedy,32361416,Entourage,104,6.6,66336,2361416
6485,7000000,Comedy,17474107,Dope,103,7.3,69552,10474107
6486,50000000,Action,26442251,Run All Night,114,6.6,85225,-23557749
6487,0,Crime,4715819,True Story,99,6.3,44237,4715819
6488,0,Drama,1982505,A Bigger Splash,125,6.4,16900,1982505
6489,0,Drama,12229314,Far from the Madding Crowd,119,7.1,36196,12229314
6490,10000000,Drama,531009,Frente al mar,122,5.2,13055,-9468991
6491,13000000,Drama,18700837,Eye in the Sky,102,7.3,61722,5700837
6492,16000000,Drama,32095,Equals,101,6.0,18681,-15967905
6493,23000000,Comedy,64460211,The Wedding Ringer,101,6.7,60737,41460211
6494,0,Biography,3866794,The Man Who Knew Infinity,108,7.2,33630,3866794
6495,2000000,Drama,3590010,We Are Your Friends,96,6.2,27695,1590010
6496,6000000,Drama,83861,Beasts of No Nation,137,7.8,52905,-5916139
6497,30000000,Comedy,87044645,Sisters,118,6.0,52137,57044645
6498,0,Drama,80809,Tale of Tales,134,6.4,18674,80809
6499,28000000,Action,14434604,American Ultra,100,6.1,67391,-13565396
6500,11000000,Biography,33305037,Woman in Gold,109,7.3,42052,22305037
6501,0,Drama,6438,Into the Forest,101,5.9,11816,6438
6502,8000000,Animation,3442820,Anomalisa,90,7.2,47499,-4557180
6503,12000000,Sci-Fi,22331028,Project Almanac,106,6.4,65169,10331028
6504,11000000,Comedy,4027764,Irrational Man,95,6.6,42507,-6972236
6505,40000000,Action,10640645,The Gunman,115,5.8,32345,-29359355
6506,4000000,Mystery,35385560,The Boy Next Door,91,4.7,31057,31385560
6507,0,Action,176637,La última ola,105,6.7,20509,176637
6508,60000000,Action,7605668,Mortdecai,107,5.5,54191,-52394332
6509,15000000,Biography,7857741,Trumbo,124,7.5,60593,-7142259
6510,10000000,Horror,27736779,Sinister 2,97,5.3,33723,17736779
6511,81200000,Animation,1339152,El principito,108,7.8,41751,-79860848
6512,3500000,Comedy,615654,The Bronze,100,6.0,7520,-2884346
6513,35000000,Horror,47425125,Poltergeist,93,4.9,47376,12425125
6514,8000000,Adventure,29467855,A Walk in the Woods,104,6.3,18661,21467855
6515,26000000,Biography,12188642,Los 33,127,6.9,27925,-13811358
6516,74000000,Animation,162994032,The SpongeBob Movie: Sponge Out of Water,92,6.0,38659,88994032
6517,25000000,Drama,20083,The Sea of Trees,110,5.9,8519,-24979917
6518,100000,Comedy,701837,Tangerine,88,7.0,16597,601837
6519,70000000,Crime,7097125,Blackhat,133,5.4,44249,-62902875
6520,0,Biography,667476,Born to Be Blue,97,6.9,5113,667476
6521,90000000,Animation,85886987,Alvin and the Chipmunks: The Road Chip,100,5.1,12069,-4113013
6522,8000000,Thriller,16458,Blackway,90,5.2,4931,-7983542
6523,0,Comedy,1100000,The Overnight,79,6.1,12642,1100000
6524,1000000,Comedy,14443077,"Hello, My Name Is Doris",90,6.7,14007,13443077
6525,35000000,Action,34507079,Hot Pursuit,87,5.1,40431,-492921
